level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3400	4400	-1	
2	1	1	0	0	0	502	212	2397	104	-1	
3	1	1	1	0	0	502	212	2397	104	-1	
4	1	1	1	1	0	502	212	2397	40	-1	
5	1	1	1	1	1	502	212	127	40	93	SIUE
5	1	1	1	1	2	643	212	208	40	87	Archives
5	1	1	1	1	3	2615	213	160	39	86	March
5	1	1	1	1	4	2792	213	107	39	88	1993
4	1	1	1	2	0	2615	276	283	40	-1	
5	1	1	1	2	1	2615	276	283	40	90	Acc.#M93:1
2	1	2	0	0	0	1499	412	1375	429	-1	
3	1	2	1	0	0	1501	412	1373	178	-1	
4	1	2	1	1	0	1501	412	1373	50	-1	
5	1	2	1	1	1	1501	412	115	39	93	Deed
5	1	2	1	1	2	1632	412	49	39	90	of
5	1	2	1	1	3	1692	413	127	45	85	Trust,
5	1	2	1	1	4	1842	412	217	39	90	10/5/1837
5	1	2	1	1	5	2076	436	28	3	98	—
5	1	2	1	1	6	2119	412	161	50	87	George
5	1	2	1	1	7	2297	412	178	46	91	Kimbul,
5	1	2	1	1	8	2492	412	139	39	90	Elisha
5	1	2	1	1	9	2645	413	47	38	93	B.
5	1	2	1	1	10	2711	412	163	39	86	Perkins
4	1	2	1	2	0	1702	476	1134	50	-1	
5	1	2	1	2	1	1702	476	77	39	91	and
5	1	2	1	2	2	1795	476	130	50	91	Royal
5	1	2	1	2	3	1940	476	151	39	87	Weller
5	1	2	1	2	4	2105	482	41	33	88	to
5	1	2	1	2	5	2162	476	212	50	87	Winthrop
5	1	2	1	2	6	2392	476	38	39	91	S.
5	1	2	1	2	7	2449	476	176	46	90	Gilman,
5	1	2	1	2	8	2642	476	194	39	91	Madison
4	1	2	1	3	0	1701	540	242	50	-1	
5	1	2	1	3	1	1701	540	172	50	88	County,
5	1	2	1	3	2	1891	541	52	37	92	IL
3	1	2	2	0	0	1500	603	1300	114	-1	
4	1	2	2	1	0	1500	603	1300	50	-1	
5	1	2	2	1	1	1500	603	116	39	94	Deed
5	1	2	2	1	2	1631	609	41	33	88	to
5	1	2	2	1	3	1688	603	223	50	87	Lovejoy’s
5	1	2	2	1	4	1928	615	132	38	87	grave,
5	1	2	2	1	5	2080	603	235	46	88	8/27/1885,
5	1	2	2	1	6	2332	603	176	39	91	Thomas
5	1	2	2	1	7	2524	603	222	39	91	Dimmock
5	1	2	2	1	8	2759	609	41	33	88	to
4	1	2	2	2	0	1700	667	318	50	-1	
5	1	2	2	2	1	1700	668	112	38	90	Isaac
5	1	2	2	2	2	1828	668	49	38	93	H.
5	1	2	2	2	3	1897	667	121	50	92	Kelly
3	1	2	3	0	0	1500	731	1186	50	-1	
4	1	2	3	1	0	1500	731	1186	50	-1	
5	1	2	3	1	1	1500	731	116	39	94	Deed
5	1	2	3	1	2	1631	737	41	33	88	to
5	1	2	3	1	3	1688	731	66	39	89	the
5	1	2	3	1	4	1770	731	161	50	89	Village
5	1	2	3	1	5	1947	731	49	39	90	of
5	1	2	3	1	6	2007	731	220	50	87	Brooklyn,
5	1	2	3	1	7	2246	731	54	39	88	St.
5	1	2	3	1	8	2319	731	110	39	86	Clair
5	1	2	3	1	9	2444	731	173	50	88	County,
