level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3400	4400	-1	
2	1	1	0	0	0	400	414	1776	48	-1	
3	1	1	1	0	0	400	414	1776	48	-1	
4	1	1	1	1	0	400	414	1776	48	-1	
5	1	1	1	1	1	400	415	116	47	90	4/19
5	1	1	1	1	2	1207	414	124	48	90	1996
5	1	1	1	1	3	1351	414	165	47	90	Union
5	1	1	1	1	4	1534	414	274	47	87	Counselor
5	1	1	1	1	5	1826	414	202	47	89	School-
5	1	1	1	1	6	2050	415	126	46	90	Save
2	1	2	0	0	0	400	491	2564	3434	-1	
3	1	2	1	0	0	400	491	1553	61	-1	
4	1	2	1	1	0	400	491	1553	61	-1	
5	1	2	1	1	1	400	492	117	46	88	4/20
5	1	2	1	1	2	1201	491	183	47	85	Harold
5	1	2	1	1	3	1401	491	208	61	86	Wright—
5	1	2	1	1	4	1630	491	180	47	87	United
5	1	2	1	1	5	1827	493	126	59	90	Way
3	1	2	2	0	0	400	567	1602	48	-1	
4	1	2	2	1	0	400	567	1602	48	-1	
5	1	2	2	1	1	400	568	111	46	88	4/21
5	1	2	2	1	2	1201	567	165	47	90	Union
5	1	2	2	1	3	1384	567	274	47	87	Counselor
5	1	2	2	1	4	1676	567	182	47	89	School
5	1	2	2	1	5	1883	568	119	47	91	1991
3	1	2	3	0	0	400	644	1872	48	-1	
4	1	2	3	1	0	400	644	1872	48	-1	
5	1	2	3	1	1	400	645	117	46	88	4/22
5	1	2	3	1	2	1207	644	124	48	93	1996
5	1	2	3	1	3	1351	644	165	47	90	Union
5	1	2	3	1	4	1534	644	274	47	87	Counselor
5	1	2	3	1	5	1825	645	186	46	87	Course
5	1	2	3	1	6	2031	644	241	47	89	Schedule
3	1	2	4	0	0	400	721	2269	61	-1	
4	1	2	4	1	0	400	721	2269	61	-1	
5	1	2	4	1	1	400	722	114	46	88	4/23
5	1	2	4	1	2	1200	721	129	61	94	Why
5	1	2	4	1	3	1346	721	41	47	90	is
5	1	2	4	1	4	1409	721	275	61	87	Organized
5	1	2	4	1	5	1702	721	159	47	87	Labor
5	1	2	4	1	6	1878	721	261	47	87	Interested
5	1	2	4	1	7	2157	721	51	46	90	in
5	1	2	4	1	8	2225	721	80	47	85	the
5	1	2	4	1	9	2324	721	345	61	87	Community?
3	1	2	5	0	0	400	797	1881	61	-1	
4	1	2	5	1	0	400	797	1881	61	-1	
5	1	2	5	1	1	400	798	117	46	88	4/24
5	1	2	5	1	2	1201	797	101	47	85	The
5	1	2	5	1	3	1321	797	180	47	87	United
5	1	2	5	1	4	1518	799	144	59	90	Way-
5	1	2	5	1	5	1684	798	46	45	92	A
5	1	2	5	1	6	1748	797	318	61	87	Community
5	1	2	5	1	7	2084	797	197	47	86	Service
3	1	2	6	0	0	400	874	1872	48	-1	
4	1	2	6	1	0	400	874	1872	48	-1	
5	1	2	6	1	1	400	874	114	47	88	4/25
5	1	2	6	1	2	1207	875	125	47	96	1994
5	1	2	6	1	3	1351	874	165	47	90	Union
5	1	2	6	1	4	1534	874	274	47	87	Counselor
5	1	2	6	1	5	1825	875	186	46	87	Course
5	1	2	6	1	6	2031	874	241	47	89	Schedule
3	1	2	7	0	0	400	951	1766	61	-1	
4	1	2	7	1	0	400	951	1766	61	-1	
5	1	2	7	1	1	400	951	116	47	88	4/26
5	1	2	7	1	2	1200	951	241	47	87	Numbers
5	1	2	7	1	3	1461	958	50	40	87	to
5	1	2	7	1	4	1531	953	180	45	91	Know-
5	1	2	7	1	5	1733	952	66	46	87	St.
5	1	2	7	1	6	1821	951	133	47	87	Clair
5	1	2	7	1	7	1971	952	195	60	87	County
3	1	2	8	0	0	400	1027	1378	61	-1	
4	1	2	8	1	0	400	1027	1378	61	-1	
5	1	2	8	1	1	400	1028	115	46	88	4/27
5	1	2	8	1	2	1207	1027	122	48	90	1995
5	1	2	8	1	3	1351	1027	272	61	90	Campaign
5	1	2	8	1	4	1641	1029	137	45	87	Facts
3	1	2	9	0	0	400	1104	1310	61	-1	
4	1	2	9	1	0	400	1104	1310	61	-1	
5	1	2	9	1	1	400	1105	115	46	88	4/28
5	1	2	9	1	2	1201	1104	324	61	87	Registration
5	1	2	9	1	3	1542	1106	168	45	87	Forms
3	1	2	10	0	0	400	1181	2396	123	-1	
4	1	2	10	1	0	400	1181	2396	61	-1	
5	1	2	10	1	1	400	1182	116	47	88	4/29
5	1	2	10	1	2	1201	1181	185	47	90	Illinois
5	1	2	10	1	3	1406	1181	248	47	90	Division—
5	1	2	10	1	4	1675	1181	159	47	87	Labor
5	1	2	10	1	5	1851	1181	255	47	87	Activities
5	1	2	10	1	6	2127	1183	332	59	87	Department—
5	1	2	10	1	7	2486	1182	125	47	90	1990
5	1	2	10	1	8	2630	1181	166	47	90	Union
4	1	2	10	2	0	1201	1257	473	47	-1	
5	1	2	10	2	1	1201	1257	274	47	87	Counselor
5	1	2	10	2	2	1493	1257	181	47	89	School
3	1	2	11	0	0	400	1334	1249	48	-1	
4	1	2	11	1	0	400	1334	1249	48	-1	
5	1	2	11	1	1	400	1335	117	46	90	4/30
5	1	2	11	1	2	1207	1335	125	47	90	1990
5	1	2	11	1	3	1352	1334	297	47	87	Graduation
3	1	2	12	0	0	400	1411	2496	123	-1	
4	1	2	12	1	0	400	1411	2496	47	-1	
5	1	2	12	1	1	400	1412	111	46	91	4/31
5	1	2	12	1	2	1202	1411	360	47	87	Southwestern
5	1	2	12	1	3	1581	1411	185	47	90	Illinois
5	1	2	12	1	4	1786	1411	194	47	87	Central
5	1	2	12	1	5	1999	1411	159	47	87	Labor
5	1	2	12	1	6	2174	1411	209	47	89	Council
5	1	2	12	1	7	2404	1412	48	46	93	&
5	1	2	12	1	8	2471	1411	258	47	87	Affiliated
5	1	2	12	1	9	2747	1411	149	47	89	Local
4	1	2	12	2	0	1201	1487	189	47	-1	
5	1	2	12	2	1	1201	1487	189	47	90	Unions
3	1	2	13	0	0	400	1564	1124	47	-1	
4	1	2	13	1	0	400	1564	1124	47	-1	
5	1	2	13	1	1	400	1565	117	46	88	4/32
5	1	2	13	1	2	1200	1564	160	47	87	Labor
5	1	2	13	1	3	1375	1566	149	45	85	News
3	1	2	14	0	0	400	1641	2117	48	-1	
4	1	2	14	1	0	400	1641	2117	48	-1	
5	1	2	14	1	1	400	1642	114	46	91	4/33
5	1	2	14	1	2	1207	1641	124	48	93	1996
5	1	2	14	1	3	1351	1641	165	47	90	Union
5	1	2	14	1	4	1534	1641	274	47	87	Counselor
5	1	2	14	1	5	1826	1641	202	47	89	School-
5	1	2	14	1	6	2049	1643	246	45	87	Resource
5	1	2	14	1	7	2314	1643	203	45	87	Persons
3	1	2	15	0	0	400	1717	1945	48	-1	
4	1	2	15	1	0	400	1717	1945	48	-1	
5	1	2	15	1	1	400	1718	117	46	91	4/34
5	1	2	15	1	2	1207	1717	124	48	93	1996
5	1	2	15	1	3	1351	1717	165	47	90	Union
5	1	2	15	1	4	1534	1717	274	47	87	Counselor
5	1	2	15	1	5	1826	1717	202	47	89	School-
5	1	2	15	1	6	2049	1717	296	47	87	Counselors
3	1	2	16	0	0	400	1794	1897	61	-1	
4	1	2	16	1	0	400	1794	1897	61	-1	
5	1	2	16	1	1	400	1794	114	47	90	4/35
5	1	2	16	1	2	1207	1794	124	48	93	1996
5	1	2	16	1	3	1351	1794	165	47	90	Union
5	1	2	16	1	4	1534	1794	274	47	87	Counselor
5	1	2	16	1	5	1826	1794	202	47	89	School-
5	1	2	16	1	6	2048	1796	249	59	87	Expenses
3	1	2	17	0	0	400	1871	2030	48	-1	
4	1	2	17	1	0	400	1871	2030	48	-1	
5	1	2	17	1	1	400	1871	116	47	91	4/36
5	1	2	17	1	2	1207	1871	124	48	93	1996
5	1	2	17	1	3	1351	1871	165	47	90	Union
5	1	2	17	1	4	1534	1871	274	47	87	Counselor
5	1	2	17	1	5	1826	1871	202	47	89	School-
5	1	2	17	1	6	2048	1871	382	47	89	Miscellaneous
