level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3400	4400	-1	
2	1	1	0	0	0	500	212	2400	3922	-1	
3	1	1	1	0	0	502	212	2398	104	-1	
4	1	1	1	1	0	502	212	2398	51	-1	
5	1	1	1	1	1	502	212	127	40	93	SIUE
5	1	1	1	1	2	643	212	208	40	88	Archives
5	1	1	1	1	3	2577	213	197	50	88	January
5	1	1	1	1	4	2790	213	110	39	90	2002
4	1	1	1	2	0	2587	276	313	40	-1	
5	1	1	1	2	1	2587	276	313	40	89	Acc.#M86:17
3	1	1	2	0	0	503	412	1360	50	-1	
4	1	1	2	1	0	503	412	1360	50	-1	
5	1	1	2	1	1	503	412	94	39	92	8/16
5	1	1	2	1	2	1300	412	433	50	86	Loca1530-Property
5	1	1	2	1	3	1748	412	115	39	93	Deed
3	1	1	3	0	0	503	476	2298	114	-1	
4	1	1	3	1	0	503	476	2298	50	-1	
5	1	1	3	1	1	503	476	41	39	99	8/
5	1	1	3	1	2	549	476	47	39	99	17
5	1	1	3	1	3	1301	476	404	39	86	Credential-Illinois
5	1	1	3	1	4	1722	476	108	39	88	State
5	1	1	3	1	5	1846	476	237	39	87	Federation
5	1	1	3	1	6	2098	476	49	39	90	of
5	1	1	3	1	7	2158	476	356	50	87	Labor-Congress
5	1	1	3	1	8	2530	476	49	39	90	of
5	1	1	3	1	9	2590	476	211	39	87	Industrial
4	1	1	3	2	0	1302	540	1010	50	-1	
5	1	1	3	2	1	1302	540	426	50	87	Organizations-14th
5	1	1	3	2	2	1743	540	163	39	91	Annual
5	1	1	3	2	3	1921	540	268	46	88	Convention,
5	1	1	3	2	4	2212	540	100	40	99	1971
3	1	1	4	0	0	503	603	2363	110	-1	
4	1	1	4	1	0	503	603	2363	50	-1	
5	1	1	4	1	1	503	603	93	39	99	8/18
5	1	1	4	1	2	1301	603	116	39	90	Bank
5	1	1	4	1	3	1433	603	240	39	88	Statements
5	1	1	4	1	4	1690	603	78	39	91	and
5	1	1	4	1	5	1784	603	220	39	90	Cancelled
5	1	1	4	1	6	2020	603	524	39	90	Checks-Loca1530-June
5	1	1	4	1	7	2560	603	66	46	88	29,
5	1	1	4	1	8	2649	603	217	50	91	1973-Sep.
4	1	1	4	2	0	1301	667	190	46	-1	
5	1	1	4	2	1	1301	667	66	46	87	28,
5	1	1	4	2	2	1390	667	101	40	97	1973
3	1	1	5	0	0	503	731	2364	110	-1	
4	1	1	5	1	0	503	731	2364	50	-1	
5	1	1	5	1	1	503	731	94	40	99	8/19
5	1	1	5	1	2	1301	731	116	39	90	Bank
5	1	1	5	1	3	1433	731	240	39	88	Statements
5	1	1	5	1	4	1690	731	78	39	91	and
5	1	1	5	1	5	1784	731	220	39	90	Cancelled
5	1	1	5	1	6	2020	731	517	50	90	Checks-Loca1530-Sep.
5	1	1	5	1	7	2556	731	65	46	88	28,
5	1	1	5	1	8	2644	731	223	40	90	1973-Dec.
4	1	1	5	2	0	1302	795	189	46	-1	
5	1	1	5	2	1	1302	795	65	46	90	31,
5	1	1	5	2	2	1390	795	101	40	97	1973
3	1	1	6	0	0	503	860	2333	114	-1	
4	1	1	6	1	0	503	860	2333	50	-1	
5	1	1	6	1	1	503	860	95	39	92	8/20
5	1	1	6	1	2	1301	860	85	39	89	The
5	1	1	6	1	3	1400	860	217	39	92	AFL-CIO
5	1	1	6	1	4	1633	860	219	39	87	American
5	1	1	6	1	5	1866	860	290	39	87	Federationist
5	1	1	6	1	6	2172	883	14	5	99	-
5	1	1	6	1	7	2206	860	105	39	95	"The
5	1	1	6	1	8	2325	861	105	38	90	New
5	1	1	6	1	9	2445	860	133	50	88	Right:
5	1	1	6	1	10	2597	860	39	38	95	A
5	1	1	6	1	11	2652	860	184	39	88	Political
4	1	1	6	2	0	1301	924	411	50	-1	
5	1	1	6	2	1	1301	924	284	50	88	B1ight"-Aug.
5	1	1	6	2	2	1609	924	103	40	97	1978
3	1	1	7	0	0	503	987	1753	40	-1	
4	1	1	7	1	0	503	987	1753	40	-1	
5	1	1	7	1	1	503	987	90	39	98	8/21
5	1	1	7	1	2	1301	988	85	38	87	Tax
5	1	1	7	1	3	1402	987	77	39	91	and
5	1	1	7	1	4	1494	988	113	38	91	Loan
5	1	1	7	1	5	1623	987	409	39	86	Information-Local
5	1	1	7	1	6	2047	987	209	40	92	530-1953
3	1	1	8	0	0	503	1051	1803	50	-1	
4	1	1	8	1	0	503	1051	1803	50	-1	
5	1	1	8	1	1	503	1051	95	39	97	8/22
5	1	1	8	1	2	1301	1051	1005	50	88	CheckStubs-Loca1530-Sep.1975-May1976
3	1	1	9	0	0	503	1115	1805	50	-1	
4	1	1	9	1	0	503	1115	1805	50	-1	
5	1	1	9	1	1	503	1115	92	39	98	8/23
5	1	1	9	1	2	1301	1115	881	50	86	CheckStubs-Loca1530-May1976-Apr.
5	1	1	9	1	3	2206	1115	102	40	99	1977
3	1	1	10	0	0	503	1179	2310	50	-1	
4	1	1	10	1	0	503	1179	2310	50	-1	
5	1	1	10	1	1	503	1179	94	39	96	8/24
5	1	1	10	1	2	1300	1179	365	50	90	Loca1225-Dai1y
5	1	1	10	1	3	1680	1179	109	39	91	Cash
5	1	1	10	1	4	1805	1179	189	50	89	Receipts
5	1	1	10	1	5	2010	1179	159	39	87	Record
5	1	1	10	1	6	2185	1179	49	39	90	of
5	1	1	10	1	7	2244	1179	205	39	89	Financial
5	1	1	10	1	8	2466	1179	219	50	87	Secretary,
5	1	1	10	1	9	2708	1179	105	40	91	1960
3	1	1	11	0	0	503	1243	2101	50	-1	
4	1	1	11	1	0	503	1243	2101	50	-1	
5	1	1	11	1	1	503	1243	92	39	98	8/25
5	1	1	11	1	2	1300	1244	132	38	86	Letter
5	1	1	11	1	3	1446	1243	245	50	87	concerning
5	1	1	11	1	4	1708	1255	115	38	89	wage
5	1	1	11	1	5	1838	1243	181	39	87	increase
5	1	1	11	1	6	2034	1243	42	38	91	in
5	1	1	11	1	7	2092	1243	512	46	90	Omaha,NE,Loca1382
3	1	1	12	0	0	503	1307	2391	113	-1	
4	1	1	12	1	0	503	1307	2391	50	-1	
5	1	1	12	1	1	503	1307	94	39	98	8/26
5	1	1	12	1	2	1300	1307	314	39	87	Memorandum
5	1	1	12	1	3	1628	1307	49	39	90	of
5	1	1	12	1	4	1688	1307	247	50	86	Agreement
5	1	1	12	1	5	1948	1307	185	39	88	between
5	1	1	12	1	6	2147	1307	68	39	89	the
5	1	1	12	1	7	2231	1307	54	39	88	St.
5	1	1	12	1	8	2304	1307	124	39	89	Louis
5	1	1	12	1	9	2443	1307	191	39	89	National
5	1	1	12	1	10	2651	1307	243	50	84	Stockyards
4	1	1	12	2	0	1301	1370	1118	50	-1	
