level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3400	4400	-1	
2	1	1	0	0	0	502	212	349	40	-1	
3	1	1	1	0	0	502	212	349	40	-1	
4	1	1	1	1	0	502	212	349	40	-1	
5	1	1	1	1	1	502	212	127	40	93	SIUE
5	1	1	1	1	2	643	212	208	40	89	Archives
2	1	2	0	0	0	2577	213	323	103	-1	
3	1	2	1	0	0	2577	213	323	103	-1	
4	1	2	1	1	0	2577	213	323	50	-1	
5	1	2	1	1	1	2577	213	197	50	88	January
5	1	2	1	1	2	2790	213	110	39	90	2002
4	1	2	1	2	0	2587	276	313	40	-1	
5	1	2	1	2	1	2587	276	313	40	89	Acc.#M86:17
2	1	3	0	0	0	1301	412	1072	51	-1	
3	1	3	1	0	0	1301	412	1072	51	-1	
4	1	3	1	1	0	1301	412	1072	51	-1	
5	1	3	1	1	1	1301	412	102	40	93	Bills
5	1	3	1	1	2	1420	413	87	39	92	and
5	1	3	1	1	3	1523	412	212	51	89	Receipts,
5	1	3	1	1	4	1751	413	172	39	86	Hunter
5	1	3	1	1	5	1938	412	190	51	90	Packing
5	1	3	1	1	6	2145	412	228	51	91	Company
2	1	4	0	0	0	501	476	2398	3658	-1	
3	1	4	1	0	0	501	476	1010	40	-1	
4	1	4	1	1	0	501	476	1010	40	-1	
5	1	4	1	1	1	501	476	64	39	95	7/1
5	1	4	1	1	2	1300	477	84	38	91	Jan.
5	1	4	1	1	3	1408	476	103	40	99	1979
3	1	4	2	0	0	501	540	1020	40	-1	
4	1	4	2	1	0	501	540	1020	40	-1	
5	1	4	2	1	1	501	540	69	39	97	7/2
5	1	4	2	1	2	1300	540	93	39	88	Feb.
5	1	4	2	1	3	1417	540	104	40	97	1979
3	1	4	3	0	0	501	603	1029	40	-1	
4	1	4	3	1	0	501	603	1029	40	-1	
5	1	4	3	1	1	501	603	66	39	90	7/3
5	1	4	3	1	2	1300	604	103	38	87	Mar.
5	1	4	3	1	3	1427	603	103	40	99	1979
3	1	4	4	0	0	501	667	1023	50	-1	
4	1	4	4	1	0	501	667	1023	50	-1	
5	1	4	4	1	1	501	667	68	39	96	7/4
5	1	4	4	1	2	1300	667	96	50	87	Apr.
5	1	4	4	1	3	1420	667	104	40	97	1979
3	1	4	5	0	0	501	731	1024	50	-1	
4	1	4	5	1	0	501	731	1024	50	-1	
5	1	4	5	1	1	501	731	66	39	97	7/5
5	1	4	5	1	2	1300	732	102	49	91	May
5	1	4	5	1	3	1421	731	104	40	97	1979
3	1	4	6	0	0	501	795	1024	40	-1	
4	1	4	6	1	0	501	795	1024	40	-1	
5	1	4	6	1	1	501	795	68	39	92	7/6
5	1	4	6	1	2	1300	796	101	38	89	June
5	1	4	6	1	3	1421	795	104	40	99	1979
3	1	4	7	0	0	501	860	1015	50	-1	
4	1	4	7	1	0	501	860	1015	50	-1	
5	1	4	7	1	1	501	860	67	39	97	7/7
5	1	4	7	1	2	1300	860	92	50	92	July
5	1	4	7	1	3	1412	860	104	40	97	1979
3	1	4	8	0	0	501	924	1032	50	-1	
4	1	4	8	1	0	501	924	1032	50	-1	
5	1	4	8	1	1	501	924	67	39	92	7/8
5	1	4	8	1	2	1300	924	105	50	89	Aug.
5	1	4	8	1	3	1429	924	104	40	97	1979
3	1	4	9	0	0	501	987	1035	50	-1	
4	1	4	9	1	0	501	987	1035	50	-1	
5	1	4	9	1	1	501	987	68	40	97	7/9
5	1	4	9	1	2	1302	987	107	50	88	Sept.
5	1	4	9	1	3	1433	987	103	40	97	1979
3	1	4	10	0	0	501	1051	1017	40	-1	
4	1	4	10	1	0	501	1051	1017	40	-1	
5	1	4	10	1	1	501	1051	97	39	92	7/10
5	1	4	10	1	2	1302	1051	88	39	88	Oct.
5	1	4	10	1	3	1414	1051	104	40	97	1979
3	1	4	11	0	0	501	1115	1032	40	-1	
4	1	4	11	1	0	501	1115	1032	40	-1	
5	1	4	11	1	1	501	1115	92	39	97	7/11
5	1	4	11	1	2	1300	1116	105	38	92	Nov.
5	1	4	11	1	3	1429	1115	104	40	97	1979
3	1	4	12	0	0	501	1179	1026	40	-1	
4	1	4	12	1	0	501	1179	1026	40	-1	
5	1	4	12	1	1	501	1179	97	39	98	7/12
5	1	4	12	1	2	1301	1180	98	38	89	Dec.
5	1	4	12	1	3	1423	1179	104	40	99	1979
3	1	4	13	0	0	501	1307	1922	40	-1	
4	1	4	13	1	0	501	1307	1922	40	-1	
5	1	4	13	1	1	501	1307	94	39	90	7/13
5	1	4	13	1	2	1300	1307	195	39	87	Missouri
5	1	4	13	1	3	1512	1307	152	39	88	Paciﬁc
5	1	4	13	1	4	1679	1307	249	39	90	Lines-Wall
5	1	4	13	1	5	1944	1307	479	40	84	Calendars-1957-1959
3	1	4	14	0	0	501	1370	1527	39	-1	
4	1	4	14	1	0	501	1370	1527	39	-1	
5	1	4	14	1	1	501	1370	43	39	98	7/
5	1	4	14	1	2	549	1370	48	38	96	14
5	1	4	14	1	3	1300	1370	319	39	89	Miscellaneous
5	1	4	14	1	4	1635	1370	141	39	90	Thank
5	1	4	14	1	5	1791	1371	94	38	91	You
5	1	4	14	1	6	1900	1371	128	38	89	Notes
3	1	4	15	0	0	501	1434	2308	114	-1	
4	1	4	15	1	0	501	1434	2308	50	-1	
5	1	4	15	1	1	501	1434	43	39	99	7/
5	1	4	15	1	2	549	1434	46	39	99	15
5	1	4	15	1	3	1300	1434	310	50	89	Amalgamated
5	1	4	15	1	4	1625	1434	133	39	86	Labor
5	1	4	15	1	5	1772	1434	91	39	89	Life
5	1	4	15	1	6	1879	1435	214	38	86	Insurance
5	1	4	15	1	7	2109	1434	214	50	91	Company
5	1	4	15	1	8	2339	1434	134	39	89	Claim
5	1	4	15	1	9	2488	1434	149	46	87	Drafts,
5	1	4	15	1	10	2655	1435	154	38	86	Hunter
4	1	4	15	2	0	1301	1498	266	50	-1	
5	1	4	15	2	1	1301	1498	176	50	90	Packing
5	1	4	15	2	2	1494	1498	73	39	92	Co.
3	1	4	16	0	0	501	1562	2225	50	-1	
4	1	4	16	1	0	501	1562	2225	50	-1	
5	1	4	16	1	1	501	1562	96	39	92	7/16
5	1	4	16	1	2	1301	1563	153	38	87	Hunter
5	1	4	16	1	3	1469	1562	176	50	90	Packing
5	1	4	16	1	4	1662	1562	88	46	92	C0.,
5	1	4	16	1	5	1768	1563	165	38	89	Income
5	1	4	16	1	6	1949	1562	78	39	91	and
5	1	4	16	1	7	2042	1563	312	49	87	Expenses-Jan.
5	1	4	16	1	8	2378	1562	225	40	89	1978-June
5	1	4	16	1	9	2623	1562	103	40	93	1978
3	1	4	17	0	0	501	1626	1250	50	-1	
4	1	4	17	1	0	501	1626	1250	50	-1	
5	1	4	17	1	1	501	1626	95	39	99	7/17
5	1	4	17	1	2	1301	1626	132	39	90	Blank
5	1	4	17	1	3	1447	1626	170	50	87	Receipt
5	1	4	17	1	4	1631	1626	120	39	90	Book
3	1	4	18	0	0	501	1690	2247	50	-1	
4	1	4	18	1	0	501	1690	2247	50	-1	
5	1	4	18	1	1	501	1690	43	39	98	7/
5	1	4	18	1	2	549	1690	47	39	92	18
5	1	4	18	1	3	1301	1690	132	39	91	Blank
5	1	4	18	1	4	1448	1690	141	39	89	Sheets
5	1	4	18	1	5	1606	1690	64	39	86	for
5	1	4	18	1	6	1684	1690	87	39	89	List
5	1	4	18	1	7	1785	1690	49	39	90	of
5	1	4	18	1	8	1846	1690	179	50	87	Retiring
5	1	4	18	1	9	2042	1690	127	39	86	Cards
5	1	4	18	1	10	2185	1690	229	50	89	Requested
5	1	4	18	1	11	2431	1690	77	39	91	and
5	1	4	18	1	12	2524	1690	224	50	88	Deposited
3	1	4	19	0	0	501	1754	2346	40	-1	
4	1	4	19	1	0	501	1754	2346	40	-1	
5	1	4	19	1	1	501	1754	96	40	99	7/19
5	1	4	19	1	2	1301	1754	132	39	90	Blank
5	1	4	19	1	3	1447	1754	246	39	86	Retirement
5	1	4	19	1	4	1707	1754	113	39	92	Fund
5	1	4	19	1	5	1836	1754	251	39	89	Remittance
5	1	4	19	1	6	2103	1754	373	39	87	Voucher-A.M.C.
5	1	4	19	1	7	2496	1754	40	39	93	&
5	1	4	19	1	8	2552	1755	113	38	93	B.W.
5	1	4	19	1	9	2684	1754	49	39	90	of
5	1	4	19	1	10	2743	1754	104	39	76	NA.
3	1	4	20	0	0	501	1818	1834	39	-1	
4	1	4	20	1	0	501	1818	1834	39	-1	
5	1	4	20	1	1	501	1818	97	39	92	7/20
5	1	4	20	1	2	1300	1818	209	39	87	Medicare
5	1	4	20	1	3	1525	1818	182	39	88	Beneﬁts
5	1	4	20	1	4	1724	1818	64	39	86	for
5	1	4	20	1	5	1801	1818	164	39	93	A.M.C.
5	1	4	20	1	6	1985	1818	169	39	92	&B.W.
5	1	4	20	1	7	2173	1818	49	39	90	of
5	1	4	20	1	8	2232	1818	103	39	76	NA.
3	1	4	21	0	0	501	1882	1465	50	-1	
4	1	4	21	1	0	501	1882	1465	50	-1	
5	1	4	21	1	1	501	1882	92	39	98	7/21
5	1	4	21	1	2	1301	1882	132	39	90	Blank
5	1	4	21	1	3	1446	1882	182	50	88	Military
5	1	4	21	1	4	1643	1882	180	50	87	Retiring
5	1	4	21	1	5	1839	1882	127	39	86	Cards
3	1	4	22	0	0	501	1946	1968	50	-1	
4	1	4	22	1	0	501	1946	1968	50	-1	
5	1	4	22	1	1	501	1946	97	39	98	7/22
5	1	4	22	1	2	1301	1946	132	39	90	Blank
5	1	4	22	1	3	1447	1946	282	50	88	Applications
5	1	4	22	1	4	1744	1952	41	33	88	to
5	1	4	22	1	5	1802	1946	236	50	87	Participate
5	1	4	22	1	6	2054	1946	41	38	90	in
5	1	4	22	1	7	2111	1946	246	39	87	Retirement
5	1	4	22	1	8	2371	1946	98	39	91	Plan
3	1	4	23	0	0	501	2010	1900	50	-1	
4	1	4	23	1	0	501	2010	1900	50	-1	
5	1	4	23	1	1	501	2010	94	39	89	7/23
5	1	4	23	1	2	1301	2010	132	39	90	Blank
5	1	4	23	1	3	1447	2010	282	50	88	Applications
5	1	4	23	1	4	1745	2010	64	39	87	for
5	1	4	23	1	5	1824	2011	193	49	88	Payment
5	1	4	23	1	6	2032	2010	49	39	90	of
5	1	4	23	1	7	2092	2010	131	39	88	Death
5	1	4	23	1	8	2238	2010	163	39	88	Beneﬁt
3	1	4	24	0	0	501	2073	2024	50	-1	
4	1	4	24	1	0	501	2073	2024	50	-1	
5	1	4	24	1	1	501	2073	96	39	96	7/24
5	1	4	24	1	2	1301	2073	132	39	90	Blank
5	1	4	24	1	3	1447	2073	282	50	88	Applications
5	1	4	24	1	4	1745	2073	64	39	87	for
5	1	4	24	1	5	1824	2073	97	39	90	Paid
5	1	4	24	1	6	1936	2074	66	49	91	Up
5	1	4	24	1	7	2018	2073	90	39	89	Life
5	1	4	24	1	8	2123	2073	279	50	87	Membership
5	1	4	24	1	9	2419	2073	106	39	87	Card
3	1	4	25	0	0	501	2137	1791	50	-1	
4	1	4	25	1	0	501	2137	1791	50	-1	
5	1	4	25	1	1	501	2137	94	39	98	7/25
5	1	4	25	1	2	1301	2137	132	39	91	Blank
5	1	4	25	1	3	1447	2137	282	50	89	Applications
5	1	4	25	1	4	1745	2137	64	39	86	for
5	1	4	25	1	5	1823	2137	260	50	86	Adjustment
5	1	4	25	1	6	2097	2137	49	39	90	of
5	1	4	25	1	7	2157	2137	135	39	89	Claim
3	1	4	26	0	0	501	2201	1850	50	-1	
4	1	4	26	1	0	501	2201	1850	50	-1	
5	1	4	26	1	1	501	2201	96	39	92	7/26
5	1	4	26	1	2	1301	2201	132	39	91	Blank
5	1	4	26	1	3	1447	2201	282	50	89	Applications
5	1	4	26	1	4	1745	2201	64	39	86	for
5	1	4	26	1	5	1824	2201	210	39	89	Domestic
5	1	4	26	1	6	2050	2202	157	49	89	Money
5	1	4	26	1	7	2223	2201	128	39	86	Order
