level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3400	4400	-1	
2	1	1	0	0	0	502	212	349	40	-1	
3	1	1	1	0	0	502	212	349	40	-1	
4	1	1	1	1	0	502	212	349	40	-1	
5	1	1	1	1	1	502	212	127	40	93	SIUE
5	1	1	1	1	2	643	212	208	40	89	Archives
2	1	2	0	0	0	501	834	264	40	-1	
3	1	2	1	0	0	501	834	264	40	-1	
4	1	2	1	1	0	501	834	264	40	-1	
5	1	2	1	1	1	501	834	264	40	86	BOX/Folder
2	1	3	0	0	0	506	961	59	39	-1	
3	1	3	1	0	0	506	961	59	39	-1	
4	1	3	1	1	0	506	961	59	39	-1	
5	1	3	1	1	1	506	961	59	39	99	1/1
2	1	4	0	0	0	505	1153	92	742	-1	
3	1	4	1	0	0	505	1153	92	742	-1	
4	1	4	1	1	0	506	1153	64	39	-1	
5	1	4	1	1	1	506	1153	64	39	91	1/2
4	1	4	1	2	0	506	1217	61	39	-1	
5	1	4	1	2	1	506	1217	61	39	90	1/3
4	1	4	1	3	0	506	1281	63	39	-1	
5	1	4	1	3	1	506	1281	63	39	96	1/4
4	1	4	1	4	0	505	1345	62	39	-1	
5	1	4	1	4	1	505	1345	62	39	96	1/5
4	1	4	1	5	0	505	1409	64	39	-1	
5	1	4	1	5	1	505	1409	64	39	99	1/6
4	1	4	1	6	0	505	1473	62	39	-1	
5	1	4	1	6	1	505	1473	62	39	94	1/7
4	1	4	1	7	0	505	1537	62	39	-1	
5	1	4	1	7	1	505	1537	62	39	92	1/8
4	1	4	1	8	0	505	1600	63	40	-1	
5	1	4	1	8	1	505	1600	63	40	99	1/9
4	1	4	1	9	0	505	1664	92	39	-1	
5	1	4	1	9	1	505	1664	92	39	91	1/10
4	1	4	1	10	0	505	1728	87	39	-1	
5	1	4	1	10	1	505	1728	87	39	99	1/11
4	1	4	1	11	0	505	1792	92	39	-1	
5	1	4	1	11	1	505	1792	92	39	91	1/12
4	1	4	1	12	0	505	1856	89	39	-1	
5	1	4	1	12	1	505	1856	89	39	90	1/13
2	1	5	0	0	0	504	1984	92	39	-1	
3	1	5	1	0	0	504	1984	92	39	-1	
4	1	5	1	1	0	504	1984	92	39	-1	
5	1	5	1	1	1	504	1984	92	39	95	1/14
2	1	6	0	0	0	504	2112	90	39	-1	
3	1	6	1	0	0	504	2112	90	39	-1	
4	1	6	1	1	0	504	2112	90	39	-1	
5	1	6	1	1	1	504	2112	90	39	96	1/15
2	1	7	0	0	0	504	2367	92	103	-1	
3	1	7	1	0	0	504	2367	92	103	-1	
4	1	7	1	1	0	504	2367	92	39	-1	
5	1	7	1	1	1	504	2367	92	39	99	1/16
4	1	7	1	2	0	504	2431	91	39	-1	
5	1	7	1	2	1	504	2431	91	39	96	1/17
2	1	8	0	0	0	504	2559	92	295	-1	
3	1	8	1	0	0	504	2559	92	295	-1	
4	1	8	1	1	0	504	2559	91	39	-1	
5	1	8	1	1	1	504	2559	91	39	92	1/18
4	1	8	1	2	0	504	2623	91	40	-1	
5	1	8	1	2	1	504	2623	91	40	99	1/19
4	1	8	1	3	0	504	2687	92	39	-1	
5	1	8	1	3	1	504	2687	92	39	91	1/20
4	1	8	1	4	0	504	2751	87	39	-1	
5	1	8	1	4	1	504	2751	87	39	91	1/21
4	1	8	1	5	0	504	2815	92	39	-1	
5	1	8	1	5	1	504	2815	92	39	91	1/22
2	1	9	0	0	0	499	3007	64	39	-1	
3	1	9	1	0	0	499	3007	64	39	-1	
4	1	9	1	1	0	499	3007	64	39	-1	
5	1	9	1	1	1	499	3007	64	39	88	2/1
2	1	10	0	0	0	499	3134	69	103	-1	
3	1	10	1	0	0	499	3134	69	103	-1	
4	1	10	1	1	0	499	3134	69	39	-1	
5	1	10	1	1	1	499	3134	69	39	89	2/2
4	1	10	1	2	0	499	3198	66	39	-1	
5	1	10	1	2	1	499	3198	66	39	89	2/3
2	1	11	0	0	0	499	3389	68	296	-1	
3	1	11	1	0	0	499	3389	68	296	-1	
4	1	11	1	1	0	499	3389	68	39	-1	
5	1	11	1	1	1	499	3389	68	39	91	2/4
4	1	11	1	2	0	499	3453	66	39	-1	
5	1	11	1	2	1	499	3453	66	39	91	2/5
4	1	11	1	3	0	499	3517	68	39	-1	
5	1	11	1	3	1	499	3517	68	39	91	2/6
4	1	11	1	4	0	499	3582	67	39	-1	
5	1	11	1	4	1	499	3582	67	39	91	2/7
4	1	11	1	5	0	499	3646	67	39	-1	
5	1	11	1	5	1	499	3646	67	39	91	2/8
2	1	12	0	0	0	499	3773	68	40	-1	
3	1	12	1	0	0	499	3773	68	40	-1	
4	1	12	1	1	0	499	3773	68	40	-1	
5	1	12	1	1	1	499	3773	68	40	91	2/9
2	1	13	0	0	0	2577	213	323	103	-1	
3	1	13	1	0	0	2577	213	323	103	-1	
4	1	13	1	1	0	2577	213	323	50	-1	
5	1	13	1	1	1	2577	213	197	50	88	January
5	1	13	1	1	2	2790	213	110	39	90	2002
4	1	13	1	2	0	2587	276	313	40	-1	
5	1	13	1	2	1	2587	276	313	40	89	Acc.#M86:17
2	1	14	0	0	0	964	415	1470	214	-1	
3	1	14	1	0	0	964	415	1470	214	-1	
4	1	14	1	1	0	964	415	1470	60	-1	
5	1	14	1	1	1	964	415	398	60	88	Amalgamated
5	1	14	1	1	2	1381	416	147	46	89	Meat
5	1	14	1	1	3	1548	415	209	48	88	Cutters
5	1	14	1	1	4	1777	416	106	46	89	and
5	1	14	1	1	5	1902	416	228	46	89	Butcher
5	1	14	1	1	6	2148	416	286	46	88	Workmen
4	1	14	1	2	0	1088	492	1222	57	-1	
5	1	14	1	2	1	1088	492	59	47	87	of
5	1	14	1	2	2	1161	493	168	47	88	North
5	1	14	1	2	3	1347	492	243	47	88	America
5	1	14	1	2	4	1610	492	226	57	92	(A.M.C.
5	1	14	1	2	5	1859	492	48	47	93	&
5	1	14	1	2	6	1928	493	141	46	93	B.W.
5	1	14	1	2	7	2090	492	58	47	87	of
5	1	14	1	2	8	2162	492	148	57	73	NA.)
4	1	14	1	3	0	1129	569	1140	60	-1	
5	1	14	1	3	1	1129	570	182	46	89	Locals
5	1	14	1	3	2	1331	569	97	47	92	225
5	1	14	1	3	3	1448	570	105	46	89	and
5	1	14	1	3	4	1572	569	114	58	89	530,
5	1	14	1	3	5	1706	570	204	46	88	Hunter
5	1	14	1	3	6	1929	569	227	60	89	Packing
5	1	14	1	3	7	2177	569	92	48	89	Co.
2	1	15	0	0	0	1582	643	238	39	-1	
3	1	15	1	0	0	1582	643	238	39	-1	
4	1	15	1	1	0	1582	643	238	39	-1	
5	1	15	1	1	1	1582	643	238	39	86	1937-1977
2	1	16	0	0	0	987	706	1429	51	-1	
3	1	16	1	0	0	987	706	1429	51	-1	
4	1	16	1	1	0	987	706	1429	51	-1	
5	1	16	1	1	1	987	707	52	39	90	10
5	1	16	1	1	2	1055	707	156	39	86	record
5	1	16	1	1	3	1226	710	188	45	87	cartons,
5	1	16	1	1	4	1430	707	26	38	98	2
5	1	16	1	1	5	1472	707	95	39	90	Flat
5	1	16	1	1	6	1581	706	258	51	88	Hollingers,
5	1	16	1	1	7	1855	707	26	38	98	2
5	1	16	1	1	8	1897	707	204	50	87	Ledgers;
5	1	16	1	1	9	2122	707	52	38	95	14
5	1	16	1	1	10	2190	706	124	40	90	cubic
5	1	16	1	1	11	2329	706	87	40	89	feet
2	1	17	0	0	0	1300	834	275	51	-1	
3	1	17	1	0	0	1300	834	275	51	-1	
4	1	17	1	1	0	1300	834	275	51	-1	
5	1	17	1	1	1	1300	834	275	51	53	mm
2	1	18	0	0	0	1300	961	294	50	-1	
3	1	18	1	0	0	1300	961	294	50	-1	
4	1	18	1	1	0	1300	961	294	50	-1	
5	1	18	1	1	1	1300	961	171	50	89	Finding
5	1	18	1	1	2	1487	961	107	39	89	Aide
2	1	19	0	0	0	1298	1090	1227	816	-1	
3	1	19	1	0	0	1299	1090	1226	231	-1	
4	1	19	1	1	0	1301	1090	1224	40	-1	
5	1	19	1	1	1	1301	1091	125	39	91	Bank
5	1	19	1	1	2	1442	1090	258	40	89	Statements
5	1	19	1	1	3	1717	1091	87	39	92	and
5	1	19	1	1	4	1821	1090	232	40	90	Cancelled
5	1	19	1	1	5	2070	1090	169	40	90	Checks
5	1	19	1	1	6	2254	1114	28	5	98	—
5	1	19	1	1	7	2297	1091	131	39	90	Local
5	1	19	1	1	8	2444	1091	81	39	93	225
4	1	19	1	2	0	1300	1153	456	40	-1	
5	1	19	1	2	1	1300	1154	84	38	91	Jan.
5	1	19	1	2	2	1408	1153	224	40	89	1953-June
5	1	19	1	2	3	1652	1153	104	40	93	1954
4	1	19	1	3	0	1300	1217	472	40	-1	
5	1	19	1	3	1	1300	1217	472	40	89	June1954-Dec.1954
4	1	19	1	4	0	1299	1281	455	40	-1	
5	1	19	1	4	1	1299	1281	332	40	89	Jan.1955-June
5	1	19	1	4	2	1652	1281	102	40	93	1955
3	1	19	2	0	0	1305	1345	102	40	-1	
4	1	19	2	1	0	1305	1345	102	40	-1	
5	1	19	2	1	1	1305	1345	102	40	96	1955
3	1	19	3	0	0	1305	1409	104	40	-1	
4	1	19	3	1	0	1305	1409	104	40	-1	
5	1	19	3	1	1	1305	1409	104	40	96	1956
3	1	19	4	0	0	1300	1473	469	40	-1	
4	1	19	4	1	0	1300	1473	469	40	-1	
5	1	19	4	1	1	1300	1474	98	38	89	Dec.
5	1	19	4	1	2	1422	1473	224	40	90	1960-Dec.
5	1	19	4	1	3	1670	1473	99	40	92	1961
3	1	19	5	0	0	1298	1537	641	369	-1	
4	1	19	5	1	0	1300	1537	473	40	-1	
5	1	19	5	1	1	1300	1538	98	38	89	Dec.
5	1	19	5	1	2	1422	1537	225	40	89	1961-June
5	1	19	5	1	3	1668	1537	105	40	91	1962
4	1	19	5	2	0	1299	1600	480	50	-1	
5	1	19	5	2	1	1299	1600	354	50	89	June1965-Sept.
5	1	19	5	2	2	1677	1600	102	40	92	1965
4	1	19	5	3	0	1301	1664	470	50	-1	
5	1	19	5	3	1	1301	1664	470	50	87	Sept.1965-Oct.1965
4	1	19	5	4	0	1299	1728	619	46	-1	
5	1	19	5	4	1	1299	1728	619	46	89	Jan.31,1966-Feb.25,1966
4	1	19	5	5	0	1299	1792	637	46	-1	
5	1	19	5	5	1	1299	1792	637	46	87	Feb.28,1966-Mar.31,1966
4	1	19	5	6	0	1298	1856	641	50	-1	
5	1	19	5	6	1	1298	1856	515	50	84	Mar.31,1966-Apr.29,
5	1	19	5	6	2	1836	1856	103	40	97	1966
2	1	20	0	0	0	1299	1984	1550	232	-1	
3	1	20	1	0	0	1299	1984	1550	114	-1	
4	1	20	1	1	0	1299	1984	1550	50	-1	
5	1	20	1	1	1	1299	1984	210	50	89	Checking
5	1	20	1	1	2	1525	1984	189	39	89	Account
5	1	20	1	1	3	1729	1984	253	46	88	Statements,
5	1	20	1	1	4	1999	1984	681	39	86	Loca1225-FirstNationa1Bank
5	1	20	1	1	5	2694	1984	49	39	90	of
5	1	20	1	1	6	2753	1985	96	38	89	East
4	1	20	1	2	0	1300	2048	569	50	-1	
5	1	20	1	2	1	1300	2048	54	39	88	St.
5	1	20	1	2	2	1372	2048	371	50	89	Louis,Ju1y-N0V.
5	1	20	1	2	3	1767	2048	102	40	97	1965
3	1	20	2	0	0	1299	2112	1503	104	-1	
4	1	20	2	1	0	1299	2112	1503	50	-1	
5	1	20	2	1	1	1299	2112	122	50	91	Daily
5	1	20	2	1	2	1437	2112	109	39	91	Cash
5	1	20	2	1	3	1561	2112	189	50	89	Receipts
5	1	20	2	1	4	1767	2112	158	39	87	Record
5	1	20	2	1	5	1941	2112	49	39	90	of
5	1	20	2	1	6	2000	2112	206	39	89	Financial
5	1	20	2	1	7	2222	2112	219	50	87	Secretary,
5	1	20	2	1	8	2458	2112	126	39	91	Local
5	1	20	2	1	9	2599	2112	203	50	91	225-May
4	1	20	2	2	0	1304	2176	351	40	-1	
