level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3400	4400	-1	
2	1	1	0	0	0	400	483	2599	172	-1	
3	1	1	1	0	0	400	483	2599	172	-1	
4	1	1	1	1	0	400	483	2598	40	-1	
5	1	1	1	1	1	400	483	283	39	89	RESEARCH
5	1	1	1	1	2	698	483	368	39	90	COLLECTIONS
5	1	1	1	1	3	2618	483	262	39	89	OCTOBER
5	1	1	1	1	4	2897	485	101	38	89	1993
4	1	1	1	2	0	400	549	2599	47	-1	
5	1	1	1	2	1	400	549	237	47	85	LOVEJOY
5	1	1	1	2	2	649	549	233	39	89	LIBRARY
5	1	1	1	2	3	2690	549	123	39	90	ACC.
5	1	1	1	2	4	2831	550	168	40	79	#M89z4
4	1	1	1	3	0	401	616	120	39	-1	
5	1	1	1	3	1	401	616	120	39	89	SIUE
2	1	2	0	0	0	1300	816	1164	39	-1	
3	1	2	1	0	0	1300	816	1164	39	-1	
4	1	2	1	1	0	1300	816	1164	39	-1	
5	1	2	1	1	1	1300	816	241	39	90	BEVERLY
5	1	2	1	1	2	1554	816	152	39	89	FARM
5	1	2	1	1	3	1718	816	387	39	86	PHOTOGRAPH
5	1	2	1	1	4	2120	816	344	39	89	COLLECTION
2	1	3	0	0	0	421	947	1924	1117	-1	
3	1	3	1	0	0	421	947	1924	1117	-1	
4	1	3	1	1	0	421	947	854	50	-1	
5	1	3	1	1	1	421	949	105	47	52	Boy
5	1	3	1	1	2	535	947	140	49	73	Eolder
5	1	3	1	1	3	1015	949	260	48	71	Description
4	1	3	1	2	0	891	1083	829	39	-1	
5	1	3	1	2	1	891	1083	241	39	86	BEVERLY
5	1	3	1	2	2	1144	1083	152	39	88	FARM
5	1	3	1	2	3	1309	1083	411	39	89	PHOTOGRAPHS
4	1	3	1	3	0	449	1147	1215	50	-1	
5	1	3	1	3	1	449	1147	66	47	99	1/1
5	1	3	1	3	2	1000	1150	181	38	86	Exterior
5	1	3	1	3	3	1194	1150	172	47	86	pictures
5	1	3	1	3	4	1384	1147	118	46	89	(1903
5	1	3	1	3	5	1518	1169	11	9	99	—
5	1	3	1	3	6	1547	1147	117	47	90	1910)
4	1	3	1	4	0	445	1214	1386	50	-1	
5	1	3	1	4	1	445	1214	47	47	89	2/
5	1	3	1	4	2	497	1217	58	40	94	1—4
5	1	3	1	4	3	1000	1214	153	41	91	Twelve
5	1	3	1	4	4	1167	1214	165	50	81	Beverly
5	1	3	1	4	5	1344	1216	118	39	87	Farm
5	1	3	1	4	6	1475	1217	171	38	86	exterior
5	1	3	1	4	7	1659	1217	172	47	86	pictures
4	1	3	1	5	0	445	1281	1549	50	-1	
5	1	3	1	5	1	445	1281	70	47	89	2/5
5	1	3	1	5	2	1001	1283	88	39	87	Five
5	1	3	1	5	3	1105	1282	224	49	84	dormitory
5	1	3	1	5	4	1343	1297	135	25	86	rooms
5	1	3	1	5	5	1493	1281	272	50	86	photographs
5	1	3	1	5	6	1783	1281	211	47	86	(interiors)
