level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3400	4400	-1	
2	1	1	0	0	0	401	416	2598	702	-1	
3	1	1	1	0	0	401	416	2598	198	-1	
4	1	1	1	1	0	402	416	2597	45	-1	
5	1	1	1	1	1	402	416	138	45	91	SIUE
5	1	1	1	1	2	555	416	316	45	91	ARCHIVES
5	1	1	1	1	3	2511	416	355	45	91	NOVEMBER
5	1	1	1	1	4	2884	417	115	43	90	1987
4	1	1	1	2	0	401	488	2598	54	-1	
5	1	1	1	2	1	401	488	333	45	91	RESEARCH
5	1	1	1	2	2	752	488	437	45	91	COLLECTIONS
5	1	1	1	2	3	2447	488	143	45	91	ACC.
5	1	1	1	2	4	2606	488	211	54	91	#M87:4,
5	1	1	1	2	5	2833	489	166	43	91	M87:3
4	1	1	1	3	0	2576	561	423	53	-1	
5	1	1	1	3	1	2576	561	423	53	90	M87:16,M87:19
3	1	1	2	0	0	2576	633	423	53	-1	
4	1	1	2	1	0	2576	633	423	53	-1	
5	1	1	2	1	1	2576	633	211	53	90	M87:26,
5	1	1	2	1	2	2803	633	196	43	91	M87:34
3	1	1	3	0	0	2576	705	423	53	-1	
4	1	1	3	1	0	2576	705	423	53	-1	
5	1	1	3	1	1	2576	705	211	53	91	M87:50,
5	1	1	3	1	2	2803	705	196	43	91	M88:54
3	1	1	4	0	0	2606	777	393	53	-1	
4	1	1	4	1	0	2606	777	393	53	-1	
5	1	1	4	1	1	2606	777	393	53	89	M88:65,M89:9
3	1	1	5	0	0	2576	849	423	53	-1	
4	1	1	5	1	0	2576	849	423	53	-1	
5	1	1	5	1	1	2576	849	211	53	91	M89:24,
5	1	1	5	1	2	2803	849	196	43	90	M90:38
3	1	1	6	0	0	2576	921	423	53	-1	
4	1	1	6	1	0	2576	921	423	53	-1	
5	1	1	6	1	1	2576	921	423	53	91	M91:17,M91:57
3	1	1	7	0	0	2606	993	393	53	-1	
4	1	1	7	1	0	2606	993	393	53	-1	
5	1	1	7	1	1	2606	993	393	53	92	M92:1,M92:17
3	1	1	8	0	0	2576	1065	423	53	-1	
4	1	1	8	1	0	2576	1065	423	53	-1	
5	1	1	8	1	1	2576	1065	211	53	92	M92:77,
5	1	1	8	1	2	2803	1065	196	43	91	M93:47
2	1	2	0	0	0	401	1137	2598	2282	-1	
3	1	2	1	0	0	401	1137	2598	2282	-1	
4	1	2	1	1	0	2803	1137	196	43	-1	
5	1	2	1	1	1	2803	1137	196	43	92	M94:29
4	1	2	1	2	0	1252	1280	899	45	-1	
5	1	2	1	2	1	1252	1280	166	45	92	CARL
5	1	2	1	2	2	1435	1280	293	44	92	BALDWIN
5	1	2	1	2	3	1746	1280	405	45	92	COLLECTION
4	1	2	1	3	0	1071	1352	1258	56	-1	
5	1	2	1	3	1	1071	1353	28	43	93	8
5	1	2	1	3	2	1116	1353	185	43	87	Record
5	1	2	1	3	3	1319	1352	218	54	88	Cartons,
5	1	2	1	3	4	1556	1353	23	42	98	1
5	1	2	1	3	5	1598	1352	257	56	88	Hollinger,
5	1	2	1	3	6	1874	1353	56	42	92	12
5	1	2	1	3	7	1946	1353	104	43	89	Flat
5	1	2	1	3	8	2064	1352	265	56	88	Hollingers
4	1	2	1	4	0	401	1568	1095	56	-1	
5	1	2	1	4	1	401	1568	287	45	87	Box/Folder
5	1	2	1	4	2	1200	1568	296	56	68	Description
4	1	2	1	5	0	403	1779	1532	56	-1	
5	1	2	1	5	1	403	1779	102	44	91	8/19
5	1	2	1	5	2	1401	1779	130	56	86	Tiger
5	1	2	1	5	3	1546	1780	118	42	86	Rose
5	1	2	1	5	4	1680	1779	255	56	88	Publishing
4	1	2	1	6	0	1201	1851	1272	56	-1	
5	1	2	1	6	1	1201	1851	294	43	90	Publications
5	1	2	1	6	2	1512	1851	265	56	89	Containing
5	1	2	1	6	3	1793	1851	188	43	67	Articles
5	1	2	1	6	4	1997	1851	184	43	86	Written
5	1	2	1	6	5	2195	1851	59	56	96	by
5	1	2	1	6	6	2270	1851	203	43	90	Baldwin
4	1	2	1	7	0	403	1923	1854	51	-1	
5	1	2	1	7	1	403	1923	103	43	94	8/20
5	1	2	1	7	2	1404	1923	82	43	92	"St.
5	1	2	1	7	3	1504	1923	135	43	92	Louis
5	1	2	1	7	4	1656	1923	298	51	86	Commerce",
5	1	2	1	7	5	1971	1923	158	43	87	March
5	1	2	1	7	6	2149	1923	108	44	91	1981
4	1	2	1	8	0	403	1995	1954	51	-1	
5	1	2	1	8	1	403	1995	98	43	97	8/21
5	1	2	1	8	2	1404	1995	82	43	92	"St.
5	1	2	1	8	3	1504	1995	135	43	92	Louis
5	1	2	1	8	4	1656	1995	298	51	86	Commerce",
5	1	2	1	8	5	1971	1995	253	43	86	November
5	1	2	1	8	6	2244	1995	113	44	87	1982
4	1	2	1	9	0	403	2067	1948	51	-1	
5	1	2	1	9	1	403	2067	103	43	97	8/22
5	1	2	1	9	2	1404	2067	82	43	92	"St.
5	1	2	1	9	3	1504	2067	136	43	92	Louis
5	1	2	1	9	4	1656	2067	298	51	86	Commerce",
5	1	2	1	9	5	1972	2067	247	43	86	December
5	1	2	1	9	6	2238	2067	113	44	87	1982
4	1	2	1	10	0	403	2139	2079	56	-1	
