level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3400	4400	-1	
2	1	1	0	0	0	401	416	788	117	-1	
3	1	1	1	0	0	401	416	788	117	-1	
4	1	1	1	1	0	402	416	469	45	-1	
5	1	1	1	1	1	402	416	138	45	91	SIUE
5	1	1	1	1	2	555	416	316	45	91	ARCHIVES
4	1	1	1	2	0	401	488	788	45	-1	
5	1	1	1	2	1	401	488	333	45	91	RESEARCH
5	1	1	1	2	2	752	488	437	45	91	COLLECTIONS
2	1	2	0	0	0	1071	1280	1258	128	-1	
3	1	2	1	0	0	1071	1280	1258	128	-1	
4	1	2	1	1	0	1252	1280	899	45	-1	
5	1	2	1	1	1	1252	1280	166	45	92	CARL
5	1	2	1	1	2	1435	1280	293	44	92	BALDWIN
5	1	2	1	1	3	1746	1280	405	45	92	COLLECTION
4	1	2	1	2	0	1071	1352	1258	56	-1	
5	1	2	1	2	1	1071	1353	28	43	92	8
5	1	2	1	2	2	1116	1353	185	43	87	Record
5	1	2	1	2	3	1319	1352	218	54	88	Cartons,
5	1	2	1	2	4	1556	1353	23	42	98	1
5	1	2	1	2	5	1598	1352	257	56	88	Hollinger,
5	1	2	1	2	6	1874	1353	56	42	92	12
5	1	2	1	2	7	1946	1353	104	43	89	Flat
5	1	2	1	2	8	2064	1352	265	56	88	Hollingers
2	1	3	0	0	0	2447	416	552	764	-1	
3	1	3	1	0	0	2447	416	552	764	-1	
4	1	3	1	1	0	2511	416	488	45	-1	
5	1	3	1	1	1	2511	416	355	45	90	NOVEMBER
5	1	3	1	1	2	2884	417	115	43	90	1987
4	1	3	1	2	0	2447	488	552	54	-1	
5	1	3	1	2	1	2447	488	552	54	91	ACC.#M87:4,M87:3
4	1	3	1	3	0	2576	561	423	53	-1	
5	1	3	1	3	1	2576	561	423	53	89	M87:16,M87:19
4	1	3	1	4	0	2576	633	423	53	-1	
5	1	3	1	4	1	2576	633	211	53	89	M87:26,
5	1	3	1	4	2	2803	633	196	43	90	M87:34
4	1	3	1	5	0	2576	705	423	53	-1	
5	1	3	1	5	1	2576	705	423	53	90	M87:50,M88:54
4	1	3	1	6	0	2606	777	393	53	-1	
5	1	3	1	6	1	2606	777	393	53	88	M88:65,M89:9
4	1	3	1	7	0	2576	849	423	53	-1	
5	1	3	1	7	1	2576	849	211	53	90	M89:24,
5	1	3	1	7	2	2803	849	196	43	90	M90:38
4	1	3	1	8	0	2576	921	423	53	-1	
5	1	3	1	8	1	2576	921	423	53	89	M91:17,M91:57
4	1	3	1	9	0	2606	993	393	53	-1	
5	1	3	1	9	1	2606	993	393	53	90	M92:1,M92:17
4	1	3	1	10	0	2576	1065	423	53	-1	
5	1	3	1	10	1	2576	1065	211	53	90	M92:77,
5	1	3	1	10	2	2803	1065	196	43	89	M93:47
4	1	3	1	11	0	2803	1137	196	43	-1	
5	1	3	1	11	1	2803	1137	196	43	89	M94:29
2	1	4	0	0	0	400	1568	2233	2355	-1	
3	1	4	1	0	0	401	1568	1095	56	-1	
4	1	4	1	1	0	401	1568	1095	56	-1	
5	1	4	1	1	1	401	1568	287	45	87	Box/Folder
5	1	4	1	1	2	1200	1568	296	56	68	Description
3	1	4	2	0	0	400	1851	2233	2072	-1	
4	1	4	2	1	0	401	1851	2232	56	-1	
5	1	4	2	1	1	401	1851	58	43	87	20
5	1	4	2	1	2	1400	1851	1233	56	87	4Scrapbooks,1967-70,1970-71,1971-72,1972-73
4	1	4	2	2	0	401	1995	1778	56	-1	
5	1	4	2	2	1	401	1995	53	42	87	21
5	1	4	2	2	2	1401	1995	778	56	78	ZScrapbooks,1973-74,1975-76
4	1	4	2	3	0	400	3877	449	46	-1	
5	1	4	2	3	1	400	3877	449	46	87	mnscrpt.inv\baldwinc
2	1	5	0	0	0	1674	3946	55	43	-1	
3	1	5	1	0	0	1674	3946	55	43	-1	
4	1	5	1	1	0	1674	3946	55	43	-1	
5	1	5	1	1	1	1674	3946	55	43	93	10
