level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3400	4400	-1	
2	1	1	0	0	0	401	416	2598	702	-1	
3	1	1	1	0	0	401	416	2598	198	-1	
4	1	1	1	1	0	402	416	2597	45	-1	
5	1	1	1	1	1	402	416	138	45	91	SIUE
5	1	1	1	1	2	555	416	316	45	91	ARCHIVES
5	1	1	1	1	3	2511	416	355	45	91	NOVEMBER
5	1	1	1	1	4	2884	417	115	43	90	1987
4	1	1	1	2	0	401	488	2598	54	-1	
5	1	1	1	2	1	401	488	333	45	91	RESEARCH
5	1	1	1	2	2	752	488	437	45	91	COLLECTIONS
5	1	1	1	2	3	2447	488	143	45	91	ACC.
5	1	1	1	2	4	2606	488	211	54	91	#M87:4,
5	1	1	1	2	5	2833	489	166	43	91	M87:3
4	1	1	1	3	0	2576	561	423	53	-1	
5	1	1	1	3	1	2576	561	423	53	90	M87:16,M87:19
3	1	1	2	0	0	2576	633	423	53	-1	
4	1	1	2	1	0	2576	633	423	53	-1	
5	1	1	2	1	1	2576	633	211	53	91	M87:26,
5	1	1	2	1	2	2803	633	196	43	91	M87:34
3	1	1	3	0	0	2576	705	423	53	-1	
4	1	1	3	1	0	2576	705	423	53	-1	
5	1	1	3	1	1	2576	705	423	53	91	M87:50,M88:54
3	1	1	4	0	0	2606	777	393	53	-1	
4	1	1	4	1	0	2606	777	393	53	-1	
5	1	1	4	1	1	2606	777	393	53	89	M88:65,M89:9
3	1	1	5	0	0	2576	849	423	53	-1	
4	1	1	5	1	0	2576	849	423	53	-1	
5	1	1	5	1	1	2576	849	211	53	91	M89:24,
5	1	1	5	1	2	2803	849	196	43	90	M90:38
3	1	1	6	0	0	2576	921	423	53	-1	
4	1	1	6	1	0	2576	921	423	53	-1	
5	1	1	6	1	1	2576	921	423	53	91	M91:17,M91:57
3	1	1	7	0	0	2606	993	393	53	-1	
4	1	1	7	1	0	2606	993	393	53	-1	
5	1	1	7	1	1	2606	993	393	53	92	M92:1,M92:17
3	1	1	8	0	0	2576	1065	423	53	-1	
4	1	1	8	1	0	2576	1065	423	53	-1	
5	1	1	8	1	1	2576	1065	211	53	92	M92:77,
5	1	1	8	1	2	2803	1065	196	43	91	M93:47
2	1	2	0	0	0	400	1137	2599	2786	-1	
3	1	2	1	0	0	400	1137	2599	2786	-1	
4	1	2	1	1	0	2803	1137	196	43	-1	
5	1	2	1	1	1	2803	1137	196	43	91	M94:29
4	1	2	1	2	0	1252	1280	899	45	-1	
5	1	2	1	2	1	1252	1280	166	45	92	CARL
5	1	2	1	2	2	1435	1280	293	44	92	BALDWIN
5	1	2	1	2	3	1746	1280	405	45	92	COLLECTION
4	1	2	1	3	0	1071	1352	1258	56	-1	
5	1	2	1	3	1	1071	1353	28	43	93	8
5	1	2	1	3	2	1116	1353	185	43	87	Record
5	1	2	1	3	3	1319	1352	218	54	88	Cartons,
5	1	2	1	3	4	1556	1353	23	42	98	1
5	1	2	1	3	5	1598	1352	257	56	88	Hollinger,
5	1	2	1	3	6	1874	1353	56	42	92	12
5	1	2	1	3	7	1946	1353	104	43	89	Flat
5	1	2	1	3	8	2064	1352	265	56	88	Hollingers
4	1	2	1	4	0	401	1568	1095	56	-1	
5	1	2	1	4	1	401	1568	287	45	87	Box/Folder
5	1	2	1	4	2	1200	1568	296	56	68	Description
4	1	2	1	5	0	401	1779	1228	56	-1	
5	1	2	1	5	1	401	1779	103	43	87	2/15
5	1	2	1	5	2	1401	1779	190	56	86	Chapter
5	1	2	1	5	3	1611	1779	18	42	97	1
4	1	2	1	6	0	401	1851	1233	56	-1	
5	1	2	1	6	1	401	1851	105	43	88	2/16
5	1	2	1	6	2	1401	1851	190	56	86	Chapter
5	1	2	1	6	3	1606	1851	28	42	98	2
4	1	2	1	7	0	401	1923	1233	56	-1	
5	1	2	1	7	1	401	1923	104	43	91	2/17
5	1	2	1	7	2	1401	1923	190	56	86	Chapter
5	1	2	1	7	3	1606	1923	28	42	98	2
4	1	2	1	8	0	401	1995	1231	56	-1	
5	1	2	1	8	1	401	1995	47	43	96	2/
5	1	2	1	8	2	453	1995	52	43	97	18
5	1	2	1	8	3	1401	1995	190	56	86	Chapter
5	1	2	1	8	4	1607	1995	25	43	90	3
4	1	2	1	9	0	401	2067	1231	56	-1	
5	1	2	1	9	1	401	2067	47	43	96	2/
5	1	2	1	9	2	453	2067	52	44	97	19
5	1	2	1	9	3	1401	2067	190	56	86	Chapter
5	1	2	1	9	4	1607	2067	25	43	90	3
4	1	2	1	10	0	401	2139	1233	56	-1	
5	1	2	1	10	1	401	2139	105	43	94	2/20
5	1	2	1	10	2	1401	2139	190	56	86	Chapter
5	1	2	1	10	3	1605	2139	29	42	96	4
4	1	2	1	11	0	401	2211	1231	56	-1	
5	1	2	1	11	1	401	2211	100	43	96	2/21
5	1	2	1	11	2	1401	2211	190	56	86	Chapter
5	1	2	1	11	3	1607	2211	25	43	99	5
4	1	2	1	12	0	401	2283	1374	56	-1	
5	1	2	1	12	1	401	2283	182	43	96	2/22-23
5	1	2	1	12	2	1401	2283	211	56	86	Chapters
5	1	2	1	12	3	1630	2283	40	51	91	6,
5	1	2	1	12	4	1689	2284	41	50	91	7,
