level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3400	4400	-1	
2	1	1	0	0	0	401	416	2598	764	-1	
3	1	1	1	0	0	401	416	2598	198	-1	
4	1	1	1	1	0	402	416	2597	45	-1	
5	1	1	1	1	1	402	416	138	45	92	SIUE
5	1	1	1	1	2	555	416	316	45	92	ARCHIVES
5	1	1	1	1	3	2599	417	267	43	88	November
5	1	1	1	1	4	2884	417	115	43	90	1987
4	1	1	1	2	0	401	488	2598	54	-1	
5	1	1	1	2	1	401	488	333	45	92	RESEARCH
5	1	1	1	2	2	752	488	404	45	92	COLLECTION
5	1	1	1	2	3	2461	488	291	45	92	ACC.#M87
5	1	1	1	2	4	2758	489	59	53	92	:4,
5	1	1	1	2	5	2833	489	116	43	94	M87
5	1	1	1	2	6	2955	489	44	43	91	:3
4	1	1	1	3	0	2576	561	423	53	-1	
5	1	1	1	3	1	2576	561	423	53	89	M87:16,M87:19
3	1	1	2	0	0	2576	633	423	53	-1	
4	1	1	2	1	0	2576	633	423	53	-1	
5	1	1	2	1	1	2576	633	116	43	94	M87
5	1	1	2	1	2	2698	633	89	53	89	:26,
5	1	1	2	1	3	2803	633	116	43	94	M87
5	1	1	2	1	4	2925	633	74	43	91	:34
3	1	1	3	0	0	2576	705	423	53	-1	
4	1	1	3	1	0	2576	705	423	53	-1	
5	1	1	3	1	1	2576	705	211	53	91	M87:50,
5	1	1	3	1	2	2803	705	196	43	92	M88:54
3	1	1	4	0	0	2606	777	393	53	-1	
4	1	1	4	1	0	2606	777	393	53	-1	
5	1	1	4	1	1	2606	777	393	53	89	M88:65,M89:9
3	1	1	5	0	0	2576	849	423	53	-1	
4	1	1	5	1	0	2576	849	423	53	-1	
5	1	1	5	1	1	2576	849	211	53	91	M89:25,
5	1	1	5	1	2	2803	849	196	43	91	M90:38
3	1	1	6	0	0	2576	921	423	53	-1	
4	1	1	6	1	0	2576	921	423	53	-1	
5	1	1	6	1	1	2576	921	423	53	91	M91:17,M91:57
3	1	1	7	0	0	2591	993	408	53	-1	
4	1	1	7	1	0	2591	993	408	53	-1	
5	1	1	7	1	1	2591	993	182	53	92	M92:1,
5	1	1	7	1	2	2803	993	196	43	92	M92:17
3	1	1	8	0	0	2576	1065	423	53	-1	
4	1	1	8	1	0	2576	1065	423	53	-1	
5	1	1	8	1	1	2576	1065	423	53	90	M92:77,M93:47
3	1	1	9	0	0	2803	1137	196	43	-1	
4	1	1	9	1	0	2803	1137	196	43	-1	
5	1	1	9	1	1	2803	1137	196	43	92	M94:29
2	1	2	0	0	0	1071	1280	1258	128	-1	
3	1	2	1	0	0	1071	1280	1258	128	-1	
4	1	2	1	1	0	1252	1280	899	45	-1	
5	1	2	1	1	1	1252	1280	166	45	92	CARL
5	1	2	1	1	2	1435	1280	293	44	92	BALDWIN
5	1	2	1	1	3	1746	1280	405	45	92	COLLECTION
4	1	2	1	2	0	1071	1352	1258	56	-1	
5	1	2	1	2	1	1071	1353	28	43	93	8
5	1	2	1	2	2	1116	1353	185	43	87	Record
5	1	2	1	2	3	1319	1352	218	54	88	Cartons,
5	1	2	1	2	4	1556	1353	23	42	98	1
5	1	2	1	2	5	1598	1352	257	56	88	Hollinger,
5	1	2	1	2	6	1874	1353	56	42	92	12
5	1	2	1	2	7	1946	1353	104	43	89	Flat
5	1	2	1	2	8	2064	1352	265	56	88	Hollingers
2	1	3	0	0	0	401	1567	1955	1916	-1	
3	1	3	1	0	0	401	1567	1279	201	-1	
4	1	3	1	1	0	401	1567	1279	56	-1	
5	1	3	1	1	1	401	1567	273	43	86	Box/Folder
