level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3400	4400	-1	
2	1	1	0	0	0	501	213	434	114	-1	
3	1	1	1	0	0	501	213	434	114	-1	
4	1	1	1	1	0	503	213	432	39	-1	
5	1	1	1	1	1	503	213	124	39	91	SIUE
5	1	1	1	1	2	644	213	291	39	91	ARCHIVES
4	1	1	1	2	0	501	277	276	50	-1	
5	1	1	1	2	1	501	277	276	50	85	Manuscript
2	1	2	0	0	0	502	2171	74	43	-1	
3	1	2	1	0	0	502	2171	74	43	-1	
4	1	2	1	1	0	502	2171	74	43	-1	
5	1	2	1	1	1	502	2171	74	43	90	3/4
2	1	3	0	0	0	500	4147	1827	52	-1	
3	1	3	1	0	0	500	4147	1827	52	-1	
4	1	3	1	1	0	500	4147	1827	52	-1	
5	1	3	1	1	1	500	4149	55	39	85	N
5	1	3	1	1	2	557	4147	1010	52	55	olumes/departments$llS/archives/WP/SIUE
5	1	3	1	1	3	1584	4149	370	39	87	Collections/John
5	1	3	1	1	4	1969	4150	47	38	95	B.
5	1	3	1	1	5	2034	4148	293	40	87	Bowman.doc
2	1	4	0	0	0	1301	2172	181	42	-1	
3	1	4	1	0	0	1301	2172	181	42	-1	
4	1	4	1	1	0	1301	2172	181	42	-1	
5	1	4	1	1	1	1301	2173	104	41	89	East
5	1	4	1	1	2	1424	2172	58	42	90	St.
2	1	5	0	0	0	1498	401	504	1672	-1	
3	1	5	1	0	0	1501	401	341	68	-1	
4	1	5	1	1	0	1501	401	341	68	-1	
5	1	5	1	1	1	1501	414	100	55	89	July
5	1	5	1	1	2	1618	401	90	56	91	20th
5	1	5	1	1	3	1731	415	111	42	99	1878
3	1	5	2	0	0	1498	472	504	1601	-1	
4	1	5	2	1	0	1501	472	341	68	-1	
5	1	5	2	1	1	1501	485	100	55	89	July
5	1	5	2	1	2	1618	472	90	56	92	27th
5	1	5	2	1	3	1731	486	111	42	99	1878
4	1	5	2	2	0	1500	541	389	68	-1	
5	1	5	2	2	1	1500	555	177	54	88	August
5	1	5	2	2	2	1694	541	61	56	85	3rd
5	1	5	2	2	3	1777	555	112	42	90	1878
4	1	5	2	3	0	1500	612	417	68	-1	
5	1	5	2	3	1	1500	626	177	54	88	August
5	1	5	2	3	2	1699	612	84	56	91	10th
5	1	5	2	3	3	1805	626	112	42	99	1878
4	1	5	2	4	0	1500	682	417	68	-1	
5	1	5	2	4	1	1500	696	177	54	88	August
5	1	5	2	4	2	1699	682	84	56	93	17th
5	1	5	2	4	3	1805	696	112	42	99	1878
